Year,Month,Day,Day_of_the_Week,Holiday_Type,Holiday,Holiday_Encoding,Is_Holiday,1_0_Encoding,Holiday_Pattern,Holiday_Pattern_2,Arrival_Num,Departure_Num,DOM_Portion,INT_Portion,LCC_ratio,FSC_ratio,Late,Vehicle_Max,Up_Down,Tobit_Upper_Limit,Vehicle_Tobit,Vehicle_Tobit_Adjusted,TempAvg_C,Precip_mm,Temp_Precip_Interaction,airport,entry_count,exit_count,Unnamed: 28,entry_sum_14,exit_sum_14,Departure_Num(예측)
2014,10,13,1,,,0,0,0,,,16230,14356,0.5519958319266278,0.4480041680733722,0.4388385739596812,0.5611614260403188,0.03981900452488688,3665,-628,4511.0,4553.558916681872,3665.0,16.9,36.5,616.8499999999999,gimhae,,,,,,
2014,10,14,2,,,0,0,0,,,12968,14234,0.5217600210247268,0.4782399789752732,0.4792615064673888,0.5153908999497234,0.0065359477124183,3759,94,4511.0,4331.000647697159,3759.0,15.5,0.0,0.0,gimhae,,,,,,
2014,10,15,3,,,0,0,0,,,13869,15646,0.4934433501907551,0.506556649809245,0.4519793643496066,0.5480206356503934,0.01297134238310709,3953,194,4511.0,4130.127227163861,3953.0,16.8,0.0,0.0,gimhae,,,,,,
2014,10,16,4,,,0,0,0,,,14956,15930,0.5124205515846383,0.4875794484153617,0.4353944301312722,0.5646055698687277,0.005347593582887701,4323,370,4511.0,4500.239291690585,4323.0,16.4,0.0,0.0,gimhae,,,,,,
2014,10,17,5,,,0,0,0,,,16438,16600,0.5223139605492546,0.4776860394507454,0.4451554980966745,0.5548445019033255,0.02464692170574524,4519,196,4511.0,4818.509743304146,4818.509743304146,15.5,0.0,0.0,gimhae,,,,,,
2014,10,18,6,,,0,0,0,,,16597,14872,0.4737565281295931,0.5262434718704069,0.4496849297932889,0.550315070206711,0.04092394533571004,4906,387,4511.0,4401.949827375692,4906.0,17.2,0.0,0.0,gimhae,,,,,,
2014,10,19,7,,,0,0,0,,,17008,16138,0.4623953207286541,0.5376046792713459,0.4269771894771895,0.5730228105228106,0.08487654320987653,4658,-248,4511.0,4372.09880715239,4658.0,18.7,0.0,0.0,gimhae,,,,,,
2014,10,20,1,,,0,0,0,,,17243,15087,0.5021268715905395,0.4978731284094606,0.4080272140393247,0.5919727859606753,0.03930736698902789,4139,-519,4511.0,3891.461606711049,4139.0,20.4,39.5,805.8,gimhae,,,,,,
2014,10,21,2,,,0,0,0,,,13490,14446,0.5308600713012478,0.4691399286987523,0.4647504456327985,0.5352495543672015,0.03401451489686784,4065,-74,4511.0,4388.718544026268,4065.0,18.2,30.5,555.1,gimhae,,,,,,
2014,10,22,3,,,0,0,0,,,15030,15615,0.5219686359392242,0.4780313640607758,0.4408615893910012,0.5591384106089988,0.07202054481466247,4108,43,4511.0,4594.822851718434,4108.0,14.0,32.5,455.0,gimhae,,,,,,
2014,10,23,4,,,0,0,0,,,15969,16571,0.5130140716645907,0.4869859283354093,0.4241749791922803,0.5758250208077197,0.02444614209320091,4240,132,4511.0,4551.252828534415,4240.0,15.2,0.0,0.0,gimhae,,,,,,
2014,10,24,5,,,0,0,0,,,16271,16772,0.5076409173294987,0.4923590826705014,0.4356600147257587,0.5643399852742413,0.06416818475642005,4442,202,4511.0,4608.699029381179,4442.0,16.9,0.0,0.0,gimhae,,,,,,
2014,10,25,6,,,0,0,0,,,16128,15235,0.465926475485299,0.5340735245147009,0.4346819846819847,0.5653180153180153,0.02837725999490705,4694,252,4511.0,4277.572105411113,4694.0,17.8,0.0,0.0,gimhae,,,,,,
2014,10,26,7,,,0,0,0,,,16990,16211,0.4772097183861889,0.522790281613811,0.4262743792155557,0.5737256207844443,0.02411510058568882,4416,-278,4511.0,4522.013826822662,4416.0,19.0,0.0,0.0,gimhae,,,,,,
2014,10,27,1,,,0,0,0,,,16561,15744,0.5121513722724796,0.4878486277275205,0.4247142851381606,0.5752857148618394,0.00392156862745098,3927,-489,4511.0,4055.261575295016,3927.0,17.2,0.0,0.0,gimhae,,,,,,
2014,10,28,2,,,0,0,0,,,13273,13951,0.5295238786588268,0.4704761213411732,0.4694040484697924,0.5305959515302076,0.005347593582887701,3894,-33,4511.0,4394.754890554617,3894.0,16.1,0.0,0.0,gimhae,,,,,,
2014,10,29,3,,,0,0,0,,,13831,16063,0.5132167284848945,0.4867832715151054,0.4569810379931487,0.5430189620068513,0.00392156862745098,4030,136,4511.0,4366.683088871255,4030.0,16.1,0.0,0.0,gimhae,,,,,,
2014,10,30,4,,,0,0,0,,,15430,15775,0.4861829347123465,0.5138170652876535,0.4147049845579258,0.5852950154420743,0.0358354880413704,4367,337,4511.0,4194.509712162127,4367.0,16.9,0.0,0.0,gimhae,,,,,,
2014,10,31,5,,,0,0,0,,,15912,16050,0.5217166820107997,0.4782833179892003,0.4465825024648554,0.5534174975351446,0.09025655716832187,4678,311,4511.0,4834.18121922828,4834.18121922828,15.6,20.0,312.0,gimhae,,,,,,
2014,11,1,6,,,0,0,0,,,15444,14205,0.5107789011813779,0.489221098818622,0.4712302145738678,0.5287697854261322,0.0,4961,283,4511.0,4790.687154015959,4961.0,17.6,4.0,70.4,gimhae,,,,,,
2014,11,2,7,,,0,0,0,,,17234,14359,0.4868562809739281,0.5131437190260719,0.4238669826905121,0.576133017309488,0.04434389140271494,4668,-293,4511.0,4754.170599608781,4754.170599608781,14.6,0.0,0.0,gimhae,,,,,,
2014,11,3,1,,,0,0,0,,,16136,14683,0.5078640553986574,0.4921359446013426,0.4300361499323437,0.5699638500676563,0.03923543776484953,4128,-540,4511.0,4193.630175691412,4128.0,10.6,0.0,0.0,gimhae,,,,,,
2014,11,4,2,,,0,0,0,,,13843,13471,0.5212393815334991,0.4787606184665009,0.4517949370890547,0.5482050629109453,0.04054834054834055,4101,-27,4511.0,4403.982371388487,4101.0,12.5,0.0,0.0,gimhae,,,,,,
2014,11,5,3,,,0,0,0,,,13868,15280,0.5148311703675026,0.4851688296324974,0.4221915147520684,0.5778084852479316,0.01568327865905721,4259,158,4511.0,4402.032661352921,4259.0,14.4,0.0,0.0,gimhae,,,,,,
2014,11,6,4,,,0,0,0,,,14214,16060,0.4884824710084226,0.5115175289915774,0.4092613797198572,0.5907386202801428,0.03375752467447969,4629,370,4511.0,4221.179642228039,4629.0,15.8,0.0,0.0,gimhae,,,,,,
2014,11,7,5,,,0,0,0,,,15406,16622,0.5351868719515779,0.4648131280484222,0.4431251034624737,0.5568748965375263,0.03922183160937486,5011,382,4511.0,4922.984997003558,5011.0,15.9,0.0,0.0,gimhae,,,,,,
2014,11,8,6,,,0,0,0,,,15292,14533,0.5119652964854202,0.4880347035145797,0.484102636269819,0.515897363730181,0.01470588235294118,5297,286,4511.0,4859.457164443416,5297.0,15.8,1.0,15.8,gimhae,,,,,,
2014,11,9,7,,,0,0,0,,,17449,15255,0.5025904602894222,0.4974095397105778,0.4388072999664696,0.5611927000335305,0.003676470588235294,5220,-77,4511.0,4927.95460739564,5220.0,15.1,0.5,7.55,gimhae,,,,,,
2014,11,10,1,,,0,0,0,,,16774,13923,0.5267237664296488,0.4732762335703512,0.4446051497522086,0.5553948502477913,0.01400560224089636,4644,-576,4511.0,4322.774161464423,4644.0,14.1,0.0,0.0,gimhae,,,,,,
2014,11,11,2,,,0,0,0,,,13924,12693,0.5349934379346144,0.4650065620653856,0.48709297238709,0.51290702761291,0.005882352941176471,4559,-85,4511.0,4548.324075355273,4559.0,13.8,0.0,0.0,gimhae,,,,,,
2014,11,12,3,,,0,0,0,,,14317,15330,0.5142470954970955,0.4857529045029045,0.4359804547304547,0.5640195452695453,0.09132580382580383,4635,76,4511.0,4491.407543172392,4635.0,11.8,0.0,0.0,gimhae,,,,,,
2014,11,13,4,,,0,0,0,,,14135,16248,0.5160859325219187,0.4839140674780814,0.4563207265629411,0.5436792734370589,0.1061475433447752,4937,302,4511.0,4841.52657323997,4937.0,5.9,0.0,0.0,gimhae,,,,,,
2014,11,14,5,,,0,0,0,,,15062,17483,0.5281870666818763,0.4718129333181236,0.426461283814225,0.573538716185775,0.05085668368540341,5331,394,4511.0,5073.942213738659,5331.0,7.2,0.0,0.0,gimhae,,,,,,
2014,11,15,6,,,0,0,0,,,14213,14514,0.5141604869159049,0.4858395130840951,0.5088838191392371,0.4911161808607629,0.0,5649,318,4511.0,5055.939436841831,5649.0,9.7,0.0,0.0,gimhae,,,,,,
2014,11,16,7,,,0,0,0,,,17146,15266,0.4858303653286352,0.5141696346713648,0.4419136131073848,0.5580863868926152,0.03722178916815595,5458,-191,4511.0,4846.031991354698,5458.0,11.5,0.0,0.0,gimhae,,,,,,
2014,11,17,1,,,0,0,0,,,16324,14150,0.5238824372474892,0.4761175627525109,0.4410567421813096,0.5589432578186904,0.02413632119514472,4981,-477,4511.0,4374.064607591289,4981.0,10.8,0.0,0.0,gimhae,,,,,,
2014,11,18,2,,,0,0,0,,,13390,12394,0.535263266145619,0.4647367338543809,0.4702131778256346,0.5297868221743653,0.01711229946524064,4864,-117,4511.0,4656.512932453123,4864.0,9.2,0.0,0.0,gimhae,,,,,,
2014,11,19,3,,,0,0,0,,,14662,13784,0.5382139395843639,0.4617860604156361,0.4570183739346915,0.5429816260653084,0.0,4849,-15,4511.0,4838.066337862049,4849.0,9.6,0.0,0.0,gimhae,,,,,,
2014,11,20,4,,,0,0,0,,,14647,15818,0.4956635492535146,0.5043364507464854,0.420520007673987,0.5794799923260131,0.003676470588235294,5075,226,4511.0,4442.905437833463,5075.0,11.4,0.0,0.0,gimhae,,,,,,
2014,11,21,5,,,0,0,0,,,15990,17068,0.5190363846073189,0.4809636153926811,0.4366394130667487,0.5633605869332513,0.04088590187206104,5497,422,4511.0,4849.263846721104,5497.0,12.6,0.0,0.0,gimhae,,,,,,
2014,11,22,6,,,0,0,0,,,14333,14737,0.5037306647600764,0.4962693352399235,0.4797058333823039,0.5202941666176961,0.0208647561588738,5805,308,4511.0,4785.744328507812,5805.0,14.4,0.0,0.0,gimhae,,,,,,
2014,11,23,7,,,0,0,0,,,17229,14713,0.4922334393787681,0.5077665606212319,0.437066417819013,0.562933582180987,0.04023917259211376,5668,-137,4511.0,4826.67549108949,5668.0,14.5,0.0,0.0,gimhae,,,,,,
2014,11,24,1,,,0,0,0,,,15787,14139,0.5292760872345648,0.4707239127654353,0.445729928472143,0.554270071527857,0.0,4901,-767,4511.0,4411.822633563165,4901.0,13.2,26.0,343.2,gimhae,,,,,,
2014,11,25,2,,,0,0,0,,,11610,12222,0.5186649183188975,0.4813350816811024,0.4548667067265683,0.5451332932734316,0.0,4884,-17,4511.0,4353.933201084842,4884.0,12.0,2.5,30.0,gimhae,,,,,,
2014,11,26,3,,,0,0,0,,,12274,13300,0.5474920792394841,0.4525079207605159,0.4606524482822061,0.5393475517177939,0.01470588235294118,5062,178,4511.0,4813.052701002153,5062.0,12.4,0.0,0.0,gimhae,,,,,,
2014,11,27,4,,,0,0,0,,,12846,14098,0.4938538585597409,0.506146141440259,0.416446543652426,0.583553456347574,0.01768207282913165,5307,245,4511.0,4337.70886363531,5307.0,13.0,0.0,0.0,gimhae,,,,,,
2014,11,28,5,,,0,0,0,,,13935,15406,0.525248281130634,0.4747517188693659,0.4404763057012192,0.5595236942987808,0.05859459168282698,5509,202,4511.0,4850.716916017544,5509.0,13.7,2.0,27.4,gimhae,,,,,,
2014,11,29,6,,,0,0,0,,,13149,13393,0.4958850231296052,0.5041149768703947,0.4754710717559015,0.5245289282440985,0.01974496092143151,5879,370,4511.0,4687.81901034344,5879.0,13.9,0.0,0.0,gimhae,,,,,,
2014,11,30,7,,,0,0,0,,,16266,13893,0.5064569945625309,0.493543005437469,0.4267012687427912,0.5732987312572088,0.007352941176470588,5629,-250,4511.0,4994.659390297053,5629.0,13.3,4.5,59.85,gimhae,,,,,,
2014,12,1,1,,,0,0,0,,,13010,11729,0.5297494604588031,0.470250539541197,0.4314844757318805,0.5685155242681194,0.06690882646764999,4855,-774,4511.0,4470.064611021067,4855.0,7.0,0.0,0.0,gimhae,,,,,,
2014,12,2,2,,,0,0,0,,,10227,9839,0.5602297008547008,0.4397702991452991,0.4640634539072039,0.5359365460927961,0.004807692307692308,4825,-30,4511.0,5101.202362736704,5101.202362736704,0.6,0.0,0.0,gimhae,,,,,,
2014,12,3,3,,,0,0,0,,,10889,11480,0.5286066298177026,0.4713933701822975,0.4673124597432556,0.5326875402567444,0.02676043679503887,4838,13,4511.0,4810.320427704864,4838.0,4.6,0.0,0.0,gimhae,,,,,,
2014,12,4,4,,,0,0,0,,,11881,13084,0.4970592791231109,0.5029407208768891,0.4179397971057049,0.582060202894295,0.009803921568627454,5043,205,4511.0,4619.418718082049,5043.0,3.7,0.0,0.0,gimhae,,,,,,
2014,12,5,5,,,0,0,0,,,12974,14872,0.5177206828158385,0.4822793171841615,0.4268367781776086,0.5731632218223914,0.03615093096061955,5392,349,4511.0,5124.858234856079,5392.0,0.0,0.0,0.0,gimhae,,,,,,
2014,12,6,6,,,0,0,0,,,12337,12836,0.5090069244481009,0.490993075551899,0.4961058549293843,0.5038941450706157,0.0,5699,307,4511.0,5205.009680786643,5699.0,0.8,0.0,0.0,gimhae,,,,,,
2014,12,7,7,,,0,0,0,,,15387,12834,0.5006851232197254,0.4993148767802746,0.446016958819727,0.5539830411802731,0.008362168396770472,5502,-197,4511.0,5256.562706102922,5502.0,1.6,0.0,0.0,gimhae,,,,,,
2014,12,8,1,,,0,0,0,,,13385,11404,0.5199569719420384,0.4800430280579616,0.4668218634094612,0.5331781365905386,0.4469916382409553,4914,-588,4511.0,4515.183347285909,4914.0,3.3,1.5,4.949999999999999,gimhae,,,,,,
2014,12,9,2,,,0,0,0,,,10737,10157,0.5063854489164087,0.4936145510835914,0.413485864840354,0.586514135159646,0.03790106951871658,4866,-48,4511.0,4360.867081315982,4866.0,5.0,0.0,0.0,gimhae,,,,,,
2014,12,10,3,,,0,0,0,,,11427,12284,0.5068362150405494,0.4931637849594506,0.4486102390901153,0.5513897609098848,0.06188443909032144,4883,17,4511.0,4419.061419501257,4883.0,9.9,0.1,0.9900000000000001,gimhae,,,,,,
2014,12,11,4,,,0,0,0,,,11408,13497,0.4829104958862744,0.5170895041137256,0.40081299899639,0.59918700100361,0.02369281045751634,5002,119,4511.0,4350.843664578323,5002.0,6.9,0.0,0.0,gimhae,,,,,,
2014,12,12,5,,,0,0,0,,,13433,15634,0.5335133004250651,0.4664866995749349,0.4357009340140828,0.5642990659859172,0.07052310434663377,5481,479,4511.0,5235.06555650297,5481.0,2.7,0.0,0.0,gimhae,,,,,,
2014,12,13,6,,,0,0,0,,,12583,14345,0.5091562032738504,0.4908437967261496,0.4768002422414187,0.5231997577585813,0.02271241830065359,5787,306,4511.0,5177.107389219802,5787.0,1.4,0.0,0.0,gimhae,,,,,,
2014,12,14,7,,,0,0,0,,,15845,14537,0.496894138157114,0.5031058618428861,0.4314265271445202,0.5685734728554798,0.03511499073782812,5726,-61,4511.0,5229.010433653287,5726.0,1.0,0.0,0.0,gimhae,,,,,,
2014,12,15,1,,,0,0,0,,,13698,12698,0.5234932917504399,0.4765067082495602,0.471506362220713,0.528493637779287,0.00904977375565611,5045,-681,4511.0,4501.802524818232,5045.0,5.3,0.2,1.06,gimhae,,,,,,
2014,12,16,2,,,0,0,0,,,11587,10985,0.5386241497833194,0.4613758502166806,0.4381667640318159,0.5618332359681841,0.004201680672268907,5017,-28,4511.0,4853.923952217132,5017.0,2.8,11.5,32.199999999999996,gimhae,,,,,,
2014,12,17,3,,,0,0,0,,,11500,13455,0.5241184741184741,0.4758815258815259,0.4356702710869377,0.5643297289130622,0.1592007529507529,5104,87,4511.0,4962.758765677279,5104.0,-3.0,0.0,0.0,gimhae,,,,,,
2014,12,18,4,,,0,0,0,,,12209,14606,0.4918378622530871,0.5081621377469128,0.4148425392370029,0.5851574607629971,0.02355487649605296,5219,115,4511.0,4698.311813628905,5219.0,-0.9,0.0,0.0,gimhae,,,,,,
2014,12,19,5,,,0,0,0,,,14499,15644,0.5271598931633533,0.4728401068366466,0.4097981891234486,0.5902018108765513,0.07309426444374541,5496,277,4511.0,5133.546316857268,5496.0,4.3,4.0,17.2,gimhae,,,,,,
2014,12,20,6,,,0,0,0,,,13790,14567,0.488601786525662,0.511398213474338,0.4373785480186864,0.5626214519813136,0.01921504101434898,5775,279,4511.0,4852.966654465564,5775.0,5.1,4.0,20.4,gimhae,,,,,,
2014,12,21,7,,,0,0,0,,,15673,15089,0.511426174747974,0.488573825252026,0.4054764151649964,0.5945235848350034,0.05347293997813029,5591,-184,4511.0,5384.310488201314,5591.0,0.1,0.0,0.0,gimhae,,,,,,
2014,12,22,1,,,0,0,0,,,13611,13071,0.5058890647990995,0.4941109352009005,0.4133152026750643,0.5866847973249358,0.04120879120879122,5012,-579,4511.0,4377.37455268787,5012.0,1.1,0.0,0.0,gimhae,,,,,,
2014,12,23,2,,,0,0,0,,,12011,12564,0.4893126769424347,0.5106873230575653,0.4010803786755344,0.5989196213244656,0.009269162210338681,5037,25,4511.0,4205.944802651986,5037.0,4.5,0.0,0.0,gimhae,,,,,,
2014,12,24,3,,,0,0,0,,,11869,15976,0.5114165678612046,0.4885834321387955,0.4305606446609906,0.5694393553390094,0.01596638655462185,5341,304,4511.0,4529.285100277512,5341.0,7.5,0.0,0.0,gimhae,,,,,,
2014,12,25,4,성탄절,H,0,1,1,Pattern_3,Pattern_8,11555,15707,0.4859496712437888,0.5140503287562112,0.4165083282730342,0.5834916717269658,0.02752313046430694,5999,658,4511.0,4762.57593156818,5999.0,2.3,0.0,0.0,gimhae,,,,,,
2014,12,26,5,성탄절,A1,1,0,1,,Pattern_8,12592,14225,0.5041558403150099,0.4958441596849901,0.3923221098394109,0.607677890160589,0.02878700499807766,5999,0,4511.0,5102.27522254754,5999.0,2.4,0.0,0.0,gimhae,,,,,,
2014,12,27,6,성탄절,A2,2,0,1,,Pattern_8,14435,14868,0.4835187544097579,0.5164812455902421,0.4559197866723818,0.5440802133276181,0.0,5999,0,4511.0,5022.056963681915,5999.0,5.9,0.0,0.0,gimhae,,,,,,
2014,12,28,7,성탄절,A3,3,0,1,,Pattern_8,17593,16584,0.4758086348484273,0.5241913651515727,0.4310281846181501,0.5689718153818499,0.02838680926916221,5999,0,4511.0,5153.543515480549,5999.0,5.0,0.0,0.0,gimhae,,,,,,
2014,12,29,1,,,0,0,0,,,16400,14816,0.5059576236911877,0.4940423763088123,0.4142806587875792,0.5857193412124208,0.004201680672268907,5594,-405,4511.0,4298.38471136886,5594.0,5.9,0.0,0.0,gimhae,,,,,,
2014,12,30,2,,,0,0,0,,,13776,13706,0.5105675370381252,0.4894324629618748,0.4207661619426326,0.5792338380573675,0.00392156862745098,5537,-57,4511.0,4393.956648154836,5537.0,7.8,0.0,0.0,gimhae,,,,,,
2014,12,31,3,,,0,0,0,,,15921,17624,0.5338153820420256,0.4661846179579743,0.4514651294495585,0.5485348705504415,0.05520085930985584,5999,462,4511.0,4945.277793308835,5999.0,4.9,0.0,0.0,gimhae,,,,,,
2015,1,1,4,신정,H,0,1,1,Pattern_3,Pattern_8,12690,16479,0.4748984147340549,0.5251015852659451,0.4102000652173662,0.5897999347826337,0.01874416433239963,6444,445,4977.0,4627.834183287917,6444.0,-2.2,0.0,0.0,gimhae,,,,,,
2015,1,2,5,신정,A1,1,0,1,,Pattern_8,14098,15351,0.491810045010737,0.508189954989263,0.4207684568411212,0.5792315431588788,0.01572821642025794,6495,51,4977.0,4805.550713429065,6495.0,-1.0,0.0,0.0,gimhae,,,,,,
2015,1,3,6,신정,A2,2,0,1,,Pattern_8,14680,14236,0.4811794606777306,0.5188205393222693,0.4555643750712954,0.5444356249287046,0.003460207612456748,6220,-275,4977.0,4950.050902855218,6220.0,1.8,0.0,0.0,gimhae,,,,,,
2015,1,4,7,신정,A3,3,0,1,,Pattern_8,18003,17154,0.4722935454712948,0.5277064545287052,0.4296953188896923,0.5703046811103077,0.007878151260504201,5624,-596,4977.0,5260.332233432579,5624.0,7.0,0.0,0.0,gimhae,,,,,,
2015,1,5,1,,,0,0,0,,,16015,15763,0.5184882879519558,0.4815117120480443,0.4079871973470589,0.592012802652941,0.08636706430824077,4817,-807,4977.0,4265.216541917684,4817.0,9.3,0.5,4.65,gimhae,,,,,,
2015,1,6,2,,,0,0,0,,,11954,13797,0.4850171262801021,0.5149828737198979,0.3958652266610744,0.6041347733389256,0.008823529411764706,4856,39,4977.0,4080.97416992709,4856.0,7.6,26.0,197.6,gimhae,,,,,,
2015,1,7,3,,,0,0,0,,,12604,14604,0.497880632439456,0.502119367560544,0.4210120246110958,0.5789879753889042,0.01898567119155355,4966,110,4977.0,4280.34043294008,4966.0,1.4,0.0,0.0,gimhae,,,,,,
2015,1,8,4,,,0,0,0,,,12700,16396,0.4734952050923641,0.5265047949076359,0.4217278138603944,0.5782721861396055,0.003460207612456748,5310,344,4977.0,4396.786040669981,5310.0,0.8,0.0,0.0,gimhae,,,,,,
2015,1,9,5,,,0,0,0,,,14657,16810,0.4936784668618578,0.5063215331381422,0.418095481028007,0.581904518971993,0.05583207642031171,5672,362,4977.0,4609.843016008192,5672.0,2.8,0.0,0.0,gimhae,,,,,,
2015,1,10,6,,,0,0,0,,,14824,15334,0.4717177748797672,0.5282822251202328,0.4457938801318878,0.5542061198681122,0.007381776239907728,5926,254,4977.0,4729.939411127116,5926.0,4.0,0.0,0.0,gimhae,,,,,,
2015,1,11,7,,,0,0,0,,,16715,16470,0.4817694795340033,0.5182305204659967,0.431303013747013,0.5686969862529869,0.04216542654213388,5754,-172,4977.0,4937.411061665575,5754.0,4.6,0.0,0.0,gimhae,,,,,,
2015,1,12,1,,,0,0,0,,,16195,15306,0.4920826421600416,0.5079173578399585,0.4100956748789567,0.5899043251210434,0.009287925696594423,5218,-536,4977.0,4241.730690754952,5218.0,3.0,0.0,0.0,gimhae,,,,,,
2015,1,13,2,,,0,0,0,,,13660,13473,0.4735227191109543,0.5264772808890456,0.3867807029571735,0.6132192970428264,0.01838235294117647,5287,69,4977.0,4264.288276262722,5287.0,6.1,0.0,0.0,gimhae,,,,,,
2015,1,14,3,,,0,0,0,,,14406,15188,0.5232906372043141,0.4767093627956859,0.4365216897269347,0.5634783102730653,0.01130334486735871,5356,69,4977.0,4363.491433662846,5356.0,6.6,5.0,33.0,gimhae,,,,,,
2015,1,15,4,,,0,0,0,,,15094,17093,0.4824789660247683,0.5175210339752317,0.4198435379549931,0.5801564620450069,0.0,5418,62,4977.0,4534.330030725384,5418.0,7.5,3.5,26.25,gimhae,,,,,,
2015,1,16,5,,,0,0,0,,,15934,17096,0.5055201334613099,0.49447986653869,0.4123538226479403,0.5876461773520597,0.01151960784313726,5595,177,4977.0,4690.337775418733,5595.0,6.2,0.0,0.0,gimhae,,,,,,
2015,1,17,6,,,0,0,0,,,15555,16484,0.4776480829112408,0.5223519170887592,0.4533558804456637,0.5466441195543362,0.00861556743909685,6066,471,4977.0,4755.061958090852,6066.0,3.1,0.0,0.0,gimhae,,,,,,
2015,1,18,7,,,0,0,0,,,17870,17747,0.4814051336975212,0.5185948663024788,0.4345070250779594,0.5654929749220406,0.02357081595835921,5901,-165,4977.0,4989.49868305821,5901.0,4.4,0.0,0.0,gimhae,,,,,,
2015,1,19,1,,,0,0,0,,,17867,15243,0.5294637960079136,0.4705362039920863,0.438840530384648,0.5611594696153519,0.003472222222222222,5360,-541,4977.0,4321.456204191391,5360.0,6.1,0.0,0.0,gimhae,,,,,,
2015,1,20,2,,,0,0,0,,,13995,14249,0.4945561935181312,0.5054438064818687,0.4066777513144295,0.5933222486855705,0.06763133060710914,5338,-22,4977.0,4262.759649077516,5338.0,5.1,0.0,0.0,gimhae,,,,,,
2015,1,21,3,,,0,0,0,,,15733,15326,0.5093244323211542,0.4906755676788458,0.4268106190638516,0.5731893809361485,0.03333730253234898,5372,34,4977.0,4445.505077228088,5372.0,7.2,3.0,21.6,gimhae,,,,,,
2015,1,22,4,,,0,0,0,,,16314,16894,0.4800331545869699,0.5199668454130301,0.4364285254901719,0.5635714745098281,0.02624831309041835,5463,91,4977.0,4581.133524606318,5463.0,6.2,2.5,15.5,gimhae,,,,,,
2015,1,23,5,,,0,0,0,,,16454,16915,0.5064230895978301,0.4935769104021699,0.4157032798036258,0.5842967201963742,0.05918745326184774,5678,215,4977.0,4709.221353237278,5678.0,5.5,0.0,0.0,gimhae,,,,,,
2015,1,24,6,,,0,0,0,,,16084,16147,0.4665496638678051,0.5334503361321951,0.4529797473348383,0.5470202526651617,0.003676470588235294,5893,215,4977.0,4796.582390112455,5893.0,5.5,0.0,0.0,gimhae,,,,,,
2015,1,25,7,,,0,0,0,,,18447,16994,0.485937694916023,0.5140623050839769,0.4297427314182004,0.5702572685817996,0.03715794009911657,5762,-131,4977.0,5042.439548927457,5762.0,8.6,0.1,0.86,gimhae,,,,,,
2015,1,26,1,,,0,0,0,,,18079,15370,0.4828847916081571,0.5171152083918429,0.4003419070255712,0.5996580929744288,0.02878151260504201,5074,-688,4977.0,4353.813859343325,5074.0,10.6,9.5,100.7,gimhae,,,,,,
2015,1,27,2,,,0,0,0,,,14527,13234,0.4929777738601268,0.5070222261398731,0.4027350100879513,0.5972649899120488,0.0,4949,-125,4977.0,4290.782626862952,4949.0,5.3,0.0,0.0,gimhae,,,,,,
2015,1,28,3,,,0,0,0,,,15656,14693,0.4780445813317786,0.5219554186682214,0.3777632546231162,0.6222367453768838,0.06127181641887525,4819,-130,4977.0,4452.899418218749,4819.0,2.9,0.0,0.0,gimhae,,,,,,
2015,1,29,4,,,0,0,0,,,16332,15237,0.464919394331159,0.535080605668841,0.4228568000626824,0.5771431999373176,0.01294563279857398,4866,47,4977.0,4592.317667850085,4866.0,5.1,0.5,2.55,gimhae,,,,,,
2015,1,30,5,,,0,0,0,,,16084,15396,0.4941600594714782,0.5058399405285218,0.3951735644209692,0.6048264355790307,0.007381776239907728,4826,-40,4977.0,4690.950230590837,4826.0,3.8,0.1,0.38,gimhae,,,,,,
2015,1,31,6,,,0,0,0,,,15456,14116,0.4710526113640301,0.5289473886359699,0.4473410864414324,0.5526589135585676,0.008823529411764706,4994,168,4977.0,4739.463388392676,4994.0,0.7,0.0,0.0,gimhae,,,,,,
2015,2,1,7,,,0,0,0,,,17440,14836,0.4787407044987632,0.5212592955012368,0.4290945317557046,0.5709054682442954,0.006191950464396282,4739,-255,4977.0,4964.551484267938,4739.0,3.2,0.0,0.0,gimhae,,,,,,
2015,2,2,1,,,0,0,0,,,15919,13609,0.4945445893975306,0.5054554106024695,0.4059004720769426,0.5940995279230573,0.01680672268907563,3952,-787,4977.0,4241.830822264166,3952.0,5.0,0.0,0.0,gimhae,,,,,,
2015,2,3,2,,,0,0,0,,,12781,12174,0.4700927292622795,0.5299072707377206,0.3767822335296384,0.6232177664703616,0.01190666311773578,3967,15,4977.0,4230.836126126533,3967.0,6.7,0.0,0.0,gimhae,,,,,,
2015,2,4,3,,,0,0,0,,,13004,13671,0.4968884921307067,0.5031115078692933,0.4237624015738202,0.5762375984261797,0.0161764705882353,4105,138,4977.0,4316.098629304613,4105.0,5.2,1.0,5.2,gimhae,,,,,,
2015,2,5,4,,,0,0,0,,,14208,15351,0.4798971405372789,0.5201028594627211,0.4334496914081689,0.5665503085918311,0.06762920854616356,4220,115,4977.0,4479.674349063403,4220.0,3.7,0.0,0.0,gimhae,,,,,,
2015,2,6,5,,,0,0,0,,,14736,15235,0.505315791474961,0.494684208525039,0.4039307962318343,0.5960692037681657,0.01914164267105443,4543,323,4977.0,4625.074189155262,4543.0,4.2,0.0,0.0,gimhae,,,,,,
