Year,Month,Day,Day_of_the_Week,Holiday_Type,Holiday,Holiday_Encoding,Is_Holiday,1_0_Encoding,Holiday_Pattern,Holiday_Pattern_2,Arrival_Num,Departure_Num,DOM_Portion,INT_Portion,LCC_ratio,FSC_ratio,Late,Vehicle_Max,Up_Down,Tobit_Upper_Limit,Vehicle_Tobit,Vehicle_Tobit_Adjusted,TempAvg_C,Precip_mm,Temp_Precip_Interaction,entry_count,exit_count,airport,Unnamed: 28,Departure_Num(예측)
2023,3,18,6,,,0,0,0,,,4188,4606,0.9411764705882353,0.05882352941176471,0.7127450980392157,0.2872549019607843,0.01176470588235294,3809,277,4857,3521.071167163317,3809.0,9.2,0.0,0.0,1814,1693,cheongju,,
2023,3,19,7,,,0,0,0,,,4578,4419,0.9411764705882353,0.05882352941176471,0.7392156862745098,0.2607843137254902,0.2196078431372549,3655,-154,4857,3794.066218859328,3655.0,9.2,0.0,0.0,1474,1922,cheongju,,
2023,3,20,1,,,0,0,0,,,4912,4601,0.9375,0.0625,0.7086309523809524,0.2913690476190476,0.1136904761904762,3069,-586,4857,3119.484373841781,3069.0,11.1,0.0,0.0,1373,1848,cheongju,,
2023,3,21,2,,,0,0,0,,,4322,3822,0.9215686274509803,0.0784313725490196,0.7352941176470589,0.2647058823529412,0.04313725490196079,2870,-199,4857,3098.143381445673,2870.0,14.1,0.0,0.0,1529,1589,cheongju,,
2023,3,22,3,,,0,0,0,,,4191,4447,0.9411764705882353,0.05882352941176471,0.703781512605042,0.296218487394958,0.03921568627450981,2873,3,4857,3181.802818560075,2873.0,17.7,0.0,0.0,1678,1510,cheongju,,
2023,3,23,4,,,0,0,0,,,4182,4913,0.9411764705882353,0.05882352941176471,0.6980392156862746,0.3019607843137255,0.1754901960784314,3254,381,4857,3288.09670727598,3254.0,15.5,9.8,151.9,1943,1614,cheongju,,
2023,3,24,5,,,0,0,0,,,4340,4692,0.9411764705882353,0.05882352941176471,0.7313725490196079,0.2686274509803921,0.03823529411764706,3638,384,4857,3464.305257207582,3638.0,12.9,0.0,0.0,1964,1520,cheongju,,
2023,3,25,6,,,0,0,0,,,4324,4586,0.9375,0.0625,0.7020833333333334,0.2979166666666667,0.040625,3854,216,4857,3604.259856497565,3854.0,11.8,0.0,0.0,1738,1542,cheongju,,
2023,3,26,7,,,0,0,0,,,5089,4574,0.9298245614035089,0.07017543859649122,0.6798245614035088,0.3201754385964912,0.0,3856,2,4857,4032.893951405855,3856.0,10.3,0.0,0.0,1597,2053,cheongju,,
2023,3,27,1,,,0,0,0,,,4701,4727,0.9479166666666666,0.05208333333333333,0.6583333333333333,0.3416666666666667,0.04375,3296,-560,4857,3006.753182972275,3296.0,8.1,0.0,0.0,1534,1820,cheongju,,
2023,3,28,2,,,0,0,0,,,4697,4054,0.9479166666666666,0.05208333333333333,0.534375,0.465625,0.1135416666666667,3085,-211,4857,3191.72479368804,3085.0,9.7,0.0,0.0,1477,1736,cheongju,,
2023,3,29,3,,,0,0,0,,,4224,4411,0.9444444444444444,0.05555555555555555,0.58,0.42,0.07111111111111111,2971,-114,4857,3178.416047837007,2971.0,12.7,0.0,0.0,1513,1455,cheongju,,
2023,3,30,4,,,0,0,0,,,4601,4699,0.9537037037037037,0.04629629629629629,0.5842592592592593,0.4157407407407407,0.1314814814814815,3167,196,4857,3447.173241480007,3167.0,14.6,0.0,0.0,1799,1594,cheongju,,
2023,3,31,5,,,0,0,0,,,4438,4684,0.9509803921568628,0.04901960784313725,0.6039215686274509,0.396078431372549,0.2029411764705882,3548,381,4857,3532.022798219366,3548.0,15.2,0.0,0.0,1921,1437,cheongju,,
2023,4,1,6,,,0,0,0,,,4423,4544,0.9215686274509803,0.0784313725490196,0.5549019607843138,0.4450980392156862,0.03921568627450981,3905,357,4857,3768.853687752746,3905.0,17.7,0.0,0.0,1860,1628,cheongju,,
2023,4,2,7,,,0,0,0,,,4600,4375,0.9166666666666666,0.08333333333333333,0.6244444444444445,0.3755555555555555,0.1955555555555556,3888,-17,4857,3963.723453428232,3888.0,17.7,0.0,0.0,1437,1881,cheongju,,
2023,4,3,1,,,0,0,0,,,5044,4589,0.9473684210526315,0.05263157894736842,0.6578947368421053,0.3421052631578947,0.2105263157894737,3176,-712,4857,3212.700066021292,3176.0,17.5,0.0,0.0,1438,1961,cheongju,,
