Year,Month,Day,Day_of_the_Week,Holiday_Type,Holiday,Holiday_Encoding,Is_Holiday,1_0_Encoding,Holiday_Pattern,Holiday_Pattern_2,Arrival_Num,Departure_Num,여행지 비율(내륙),여행지 비율(제주도),LCC_ratio,FSC_ratio,Late,Vehicle_Max,Up_Down,Tobit_Upper_Limit,Vehicle_Tobit,Vehicle_Tobit_Adjusted,TempAvg_C,Precip_mm,Temp_Precip_Interaction,airport,Sub_Dom_GetOn,Sub_Dom_GetOff,Bus_Dom_GetOn,Bus_Dom_GetOff,entry_count,exit_count,Departure_Num(예측)
2014,3,6,4,,,0,0,0,,,16673,19547,0.3376867783477215,0.6623132216522785,0.4454439468546941,0.5545560531453059,0.005026737967914439,2991,329,4106,3149.676141220928,2991.0,0.3,0.0,0.0,gimpo_d,,,,,,,
2014,3,7,5,,,0,0,0,,,17896,21659,0.3447617601285659,0.6552382398714341,0.4746177270760581,0.5253822729239419,0.01360870206206052,3441,450,4106,3145.35073536268,3441.0,-0.6,0.0,0.0,gimpo_d,,,,,,,
2014,3,8,6,,,0,0,0,,,17364,20907,0.3190583516745695,0.6809416483254305,0.4817641596489197,0.5182358403510803,0.0,3979,538,4106,3264.83407451217,3979.0,2.0,0.0,0.0,gimpo_d,,,,,,,
2014,3,9,7,,,0,0,0,,,22515,17652,0.2908993515421029,0.7091006484578971,0.4742436738341302,0.5257563261658698,0.04446070953171505,3751,-228,4106,3520.122308074574,3751.0,1.4,2.2,3.08,gimpo_d,,,,,,,
2014,3,10,1,,,0,0,0,,,20522,19567,0.3490202200630462,0.6509797799369539,0.4644677072926686,0.5355322927073313,0.009817283871433267,3260,-491,4106,2978.193223991503,3260.0,1.5,0.0,0.0,gimpo_d,,,,,,,
2014,3,11,2,,,0,0,0,,,18933,16663,0.3659140171086597,0.6340859828913402,0.4753103660746008,0.5246896339253991,0.004524886877828055,3206,-54,4106,3058.637626847057,3206.0,4.5,0.0,0.0,gimpo_d,,,,,,,
2014,3,12,3,,,0,0,0,,,17343,17151,0.3500556278049884,0.6499443721950116,0.4724992895709009,0.5275007104290992,0.03914023955584058,2921,-285,4106,3172.763400316023,2921.0,6.9,0.2,1.3800000000000001,gimpo_d,,,,,,,
2014,3,13,4,,,0,0,0,,,17799,22199,0.3493802813872018,0.6506197186127982,0.4732693488748852,0.5267306511251147,0.007949701619778347,3176,255,4106,3223.393473143647,3176.0,5.2,0.0,0.0,gimpo_d,,,,,,,
2014,3,14,5,,,0,0,0,,,20423,23271,0.3545103062285724,0.6454896937714275,0.4844642761206229,0.5155357238793771,0.00326797385620915,3720,544,4106,3301.383781070388,3720.0,3.4,0.0,0.0,gimpo_d,,,,,,,
2014,3,15,6,,,0,0,0,,,19748,22292,0.3392440829818594,0.6607559170181405,0.4924575387002046,0.5075424612997954,0.005347593582887701,4457,737,4106,3434.854070035708,4457.0,6.8,0.0,0.0,gimpo_d,,,,,,,
2014,3,16,7,,,0,0,0,,,23336,20144,0.3023517653801993,0.6976482346198007,0.4771278979700072,0.5228721020299928,0.01340418520349316,4080,-377,4106,3817.391799851549,4080.0,11.3,0.0,0.0,gimpo_d,,,,,,,
2014,3,17,1,,,0,0,0,,,22326,21184,0.3599060263491586,0.6400939736508414,0.4584654552358027,0.5415345447641973,0.04863060910638766,3334,-746,4106,3364.274490759654,3334.0,12.6,0.5,6.3,gimpo_d,,,,,,,
2014,3,18,2,,,0,0,0,,,19700,19937,0.3461339720907947,0.6538660279092053,0.4779934667575708,0.5220065332424292,0.002673796791443851,3160,-174,4106,3241.911041633118,3160.0,10.5,0.4,4.2,gimpo_d,,,,,,,
2014,3,19,3,,,0,0,0,,,19265,21456,0.3545570262892284,0.6454429737107716,0.4708939977618764,0.5291060022381237,0.01099744245524297,3090,-70,4106,3314.826861228084,3090.0,9.6,0.0,0.0,gimpo_d,,,,,,,
2014,3,20,4,,,0,0,0,,,21157,25236,0.3268228841023849,0.673177115897615,0.4874186303545017,0.5125813696454983,0.02216166186754422,3463,373,4106,3310.757399526002,3463.0,6.3,0.4,2.52,gimpo_d,,,,,,,
2014,3,21,5,,,0,0,0,,,24299,25456,0.3463278674531871,0.6536721325468129,0.4831589086768114,0.5168410913231886,0.07607737223466124,3944,481,4106,3498.708808228933,3944.0,5.9,0.0,0.0,gimpo_d,,,,,,,
2014,3,22,6,,,0,0,0,,,22768,25277,0.3319895195154711,0.6680104804845289,0.5090657189792138,0.4909342810207862,0.01308774014656368,4481,537,4106,3522.412937992891,4481.0,8.6,0.0,0.0,gimpo_d,,,,,,,
2014,3,23,7,,,0,0,0,,,26435,22933,0.2813981361171229,0.7186018638828771,0.4996360187461436,0.5003639812538564,0.08891211421389261,4251,-230,4106,3789.709971213478,4251.0,9.6,0.0,0.0,gimpo_d,,,,,,,
2014,3,24,1,,,0,0,0,,,24625,25111,0.3442150413966746,0.6557849586033254,0.4813664758212357,0.5186335241787643,0.08369816786763885,3402,-849,4106,3311.810142724166,3402.0,10.9,0.0,0.0,gimpo_d,,,,,,,
2014,3,25,2,,,0,0,0,,,22844,23093,0.3367048347025464,0.6632951652974536,0.4976554442700627,0.5023445557299373,0.02836438923395445,3405,3,4106,3388.975603272608,3405.0,14.6,0.0,0.0,gimpo_d,,,,,,,
2014,3,26,3,,,0,0,0,,,23935,25001,0.3286974818304741,0.6713025181695258,0.4748514060534521,0.5251485939465479,0.02145495879511225,3309,-96,4106,3612.83201889304,3309.0,15.4,0.0,0.0,gimpo_d,,,,,,,
2014,3,27,4,,,0,0,0,,,24504,25601,0.30761678944872,0.6923832105512799,0.4874364670856757,0.5125635329143243,0.130348138694979,3675,366,4106,3621.019733749823,3675.0,13.5,0.0,0.0,gimpo_d,,,,,,,
2014,3,28,5,,,0,0,0,,,26948,25796,0.2981926339850968,0.7018073660149033,0.5009346160222495,0.4990653839777505,0.06240382154328296,4023,348,4106,3824.122760879001,4023.0,16.6,0.0,0.0,gimpo_d,,,,,,,
2014,3,29,6,,,0,0,0,,,23768,24822,0.3156681251761739,0.6843318748238261,0.4990245313473838,0.5009754686526162,0.07813800531191835,4638,615,4106,3753.025726189145,4638.0,15.0,3.5,52.5,gimpo_d,,,,,,,
2014,3,30,7,,,0,0,0,,,26896,23160,0.2630792885716159,0.736920711428384,0.4792409724554024,0.5207590275445976,0.002557544757033248,4191,-447,4106,4026.545797435813,4191.0,14.9,0.0,0.0,gimpo_d,,,,,,,
2014,3,31,1,,,0,0,0,,,24196,23641,0.3040435748891631,0.6959564251108369,0.4841261903945727,0.5158738096054273,0.04158423072026013,3261,-930,4106,3393.426950170056,3261.0,14.5,0.0,0.0,gimpo_d,,,,,,,
2014,4,1,2,,,0,0,0,,,20983,23188,0.3098679605150668,0.6901320394849332,0.5059015131671574,0.4940984868328427,0.0106951871657754,3037,-224,4106,3332.034158152367,3037.0,15.6,0.0,0.0,gimpo_d,,,,,,,
2014,4,2,3,,,0,0,0,,,21765,25107,0.3143441962445773,0.6856558037554227,0.492040101846615,0.507959898153385,0.00202839756592292,3154,117,4106,3488.22623285353,3154.0,15.5,0.0,0.0,gimpo_d,,,,,,,
2014,4,3,4,,,0,0,0,,,25170,26740,0.2973890185738823,0.7026109814261177,0.4944120403567878,0.5055879596432121,0.01860314851889999,3657,503,4106,3523.721733388225,3657.0,10.2,0.5,5.1,gimpo_d,,,,,,,
2014,4,4,5,,,0,0,0,,,27710,27032,0.3128134552040073,0.6871865447959927,0.4979591342078178,0.5020408657921822,0.03098830811633579,4303,646,4106,3576.536452982496,4303.0,6.6,0.0,0.0,gimpo_d,,,,,,,
2014,4,5,6,,,0,0,0,,,24786,26837,0.2805245046229701,0.7194754953770299,0.5146999590349974,0.4853000409650026,0.01640888949073092,4747,444,4106,3503.47362492491,4747.0,6.2,0.0,0.0,gimpo_d,,,,,,,
2014,4,6,7,,,0,0,0,,,29617,23741,0.2619301105321709,0.7380698894678293,0.4967761083525616,0.5032238916474384,0.02579581744167272,4373,-374,4106,3839.874123634498,4373.0,7.4,0.0,0.0,gimpo_d,,,,,,,
2014,4,7,1,,,0,0,0,,,26186,27791,0.301298503849331,0.698701496150669,0.4909045281399022,0.5090954718600977,0.02713821422534878,3429,-944,4106,3314.458844469967,3429.0,10.3,0.0,0.0,gimpo_d,,,,,,,
2014,4,8,2,,,0,0,0,,,23998,26367,0.3114956621942061,0.6885043378057939,0.5074687388633898,0.4925312611366102,0.0239481107128166,3585,156,4106,3317.259177703901,3585.0,11.9,0.0,0.0,gimpo_d,,,,,,,
2014,4,9,3,,,0,0,0,,,26269,28587,0.3002737728313176,0.6997262271686825,0.4869020607128024,0.5130979392871976,0.02021312872975277,3395,-190,4106,3503.259125444086,3395.0,10.3,0.0,0.0,gimpo_d,,,,,,,
2014,4,10,4,,,0,0,0,,,28610,30295,0.2929514978013557,0.7070485021986443,0.4967235894868409,0.5032764105131591,0.01878976362020307,4090,695,4106,3690.628193927776,4090.0,12.5,0.0,0.0,gimpo_d,,,,,,,
2014,4,11,5,,,0,0,0,,,30856,30726,0.2908815623601574,0.7091184376398426,0.5013267358144378,0.4986732641855622,0.1596793322550026,4736,646,4106,3862.038335820773,4736.0,13.6,0.0,0.0,gimpo_d,,,,,,,
2014,4,12,6,,,0,0,0,,,29265,28828,0.2738918239718363,0.7261081760281637,0.527640854430344,0.472359145569656,0.05516313985397783,4929,193,4106,3826.544810650126,4929.0,14.3,0.0,0.0,gimpo_d,,,,,,,
2014,4,13,7,,,0,0,0,,,30550,25920,0.2522926660667272,0.7477073339332728,0.4960776123314823,0.5039223876685177,0.07487889700872606,4446,-483,4106,4147.586549009966,4446.0,17.2,0.0,0.0,gimpo_d,,,,,,,
2014,4,14,1,,,0,0,0,,,28594,28759,0.2873648351432989,0.7126351648567012,0.4999750146473844,0.5000249853526156,0.0988970619193743,3654,-792,4106,3527.852133135385,3654.0,16.3,0.0,0.0,gimpo_d,,,,,,,
2014,4,15,2,,,0,0,0,,,26333,25722,0.320561736371995,0.679438263628005,0.5107072322682056,0.4892927677317945,0.01108597285067873,3884,230,4106,3406.423027640352,3884.0,12.9,0.0,0.0,gimpo_d,,,,,,,
2014,4,16,3,,,0,0,0,,,28951,28710,0.2826003050847556,0.7173996949152445,0.5028509288277507,0.4971490711722492,0.06804373637030837,3904,20,4106,3636.826079562552,3904.0,14.0,0.0,0.0,gimpo_d,,,,,,,
